CID,target,Activity at 10.0 uM
25163808,0,-10.8351
135469873,0,-10.8341
2867076,0,-10.8328
2770973,0,-10.8316
23723993,0,-10.8309
783518,0,-10.8249
753631,0,-10.8217
694963,0,-10.8189
7870975,0,-10.8184
5170282,0,-10.8153
710579,0,-10.8137
6468887,0,-10.8124
1034495,0,-10.8115
2961051,0,-10.8112
1834196,0,-10.8066
4087175,0,-10.8043
2086384,0,-10.8034
2983721,0,-10.803
9622579,0,-10.8028
1514690,0,-10.8024
5210680,0,-10.802
9585713,0,-10.8003
788650,0,-10.7957
2729690,0,-10.7952
9112714,0,-10.795
831804,0,-10.7948
3550183,0,-10.7926
249979,0,-10.7925
2976618,0,-10.7901
767550,0,-10.7894
17578557,0,-10.789
809048,0,-10.7883
1092792,0,-10.7877
6,0,-10.7875
947057,0,-10.7874
765577,0,-10.7869
1915100,0,-10.7867
16275700,0,-10.7866
4187604,0,-10.7865
2412448,0,-10.7843
9687772,0,-10.7841
3721614,0,-10.7841
3650338,0,-10.7838
2800759,0,-10.7835
2813425,0,-10.7833
24789803,0,-10.7828
6463138,0,-10.7808
2745984,0,-10.7797
2652360,0,-10.7796
9671133,0,-10.7774
955509,0,-10.7745
786702,0,-10.7738
847830,0,-10.7736
1095342,0,-10.7734
1486112,0,-10.7734
7207507,0,-10.7723
4994563,0,-10.7716
891470,0,-10.7714
7183990,0,-10.7705
3849157,0,-10.7703
9563984,0,-10.7694
16196859,0,-10.7681
3809362,0,-10.7649
2284782,0,-10.7633
959081,0,-10.763
6310289,0,-10.7627
882743,0,-10.7613
16682515,0,-10.7599
4374553,0,-10.759
193147,0,-10.7584
3192028,0,-10.7583
3191775,0,-10.7565
16535304,0,-10.7535
5433138,0,-10.753
5340941,0,-10.7525
4269084,0,-10.7521
717108,0,-10.7513
2679466,0,-10.7511
5759734,0,-10.75
2534187,0,-10.7491
3229138,0,-10.7437
895401,0,-10.7404
1810025,0,-10.7397
9648009,0,-10.7393
1246319,0,-10.7382
1506037,0,-10.7361
1676,0,-10.7347
3734302,0,-10.7346
6499773,0,-10.7338
5303332,0,-10.7325
2797189,0,-10.732
867005,0,-10.7312
669595,0,-10.7297
3248763,0,-10.7288
3122124,0,-10.7277
22548541,0,-10.7276
135461288,0,-10.7272
3782573,0,-10.7251
809165,0,-10.7249
3330432,0,-10.7223
9660615,0,-10.7202
24819620,0,-10.7193
6461823,0,-10.7161
894944,0,-10.716
16193800,0,-10.7157
969015,0,-10.7153
2941249,0,-10.7148
3913889,0,-10.7141
9583338,0,-10.7136
1472010,0,-10.7134
963243,0,-10.7129
1815491,0,-10.7123
17127021,0,-10.712
302853,0,-10.7115
135445583,0,-10.7098
2430048,0,-10.7093
669457,0,-10.7087
1412810,0,-10.7086
1437062,0,-10.7084
1449308,0,-10.7084
2778534,0,-10.7082
2815694,0,-10.7072
334459,0,-10.7061
669287,0,-10.7048
9508752,0,-10.7044
3986424,0,-10.7028
9678829,0,-10.702
2407404,0,-10.7013
1971946,0,-10.7012
148471,0,-10.7005
2214999,0,-10.7003
4598533,0,-10.6995
5332754,0,-10.6983
9533729,0,-10.6977
4299324,0,-10.6974
16191535,0,-10.6961
3127623,0,-10.6948
9666785,0,-10.6939
2444963,0,-10.6936
7694185,0,-10.6933
945042,0,-10.6928
951730,0,-10.6901
2819503,0,-10.6893
3161773,0,-10.6869
1206453,0,-10.6864
2164205,0,-10.6861
2995774,0,-10.6813
4878713,0,-10.6811
667735,0,-10.6795
2525578,0,-10.6792
712478,0,-10.6789
3846689,0,-10.677
948138,0,-10.6753
6620016,0,-10.6747
11842154,0,-10.673
2843064,0,-10.6727
24818395,0,-10.6725
3155019,0,-10.6713
4638621,0,-10.6708
2045894,0,-10.6701
1866938,0,-10.6691
897567,0,-10.668
732440,0,-10.6676
7614248,0,-10.6652
9267240,0,-10.663
998001,0,-10.6621
1844494,0,-10.6614
924563,0,-10.6607
4902674,0,-10.6591
555398,0,-10.6584
930177,0,-10.6583
4549431,0,-10.6582
860197,0,-10.6574
135519973,0,-10.6573
3538559,0,-10.6571
2433848,0,-10.6565
670143,0,-10.6558
23724307,0,-10.6549
803928,0,-10.654
25161574,0,-10.6537
24792325,0,-10.6531
3609153,0,-10.6512
9556844,0,-10.6506
4298702,0,-10.6506
1856955,0,-10.65
800067,0,-10.6498
8902979,0,-10.6486
135735437,0,-10.6481
1615618,0,-10.6465
778426,0,-10.6463
6882781,0,-10.6462
1395085,0,-10.646
3796132,0,-10.6452
2795735,0,-10.6448
531835,0,-10.6446
846580,0,-10.6445
9563201,0,-10.6437
4262808,0,-10.6418
1870418,0,-10.6399
1472727,0,-10.6398
4034437,0,-10.6383
1844663,0,-10.6379
2902841,0,-10.6338
2446512,0,-10.6317
992704,0,-10.6314
9534854,0,-10.6313
2583256,0,-10.6298
3842547,0,-10.6297
724921,0,-10.6281
1282401,0,-10.6274
888386,0,-10.626
6468221,0,-10.6252
749218,0,-10.625
7889279,0,-10.6249
2936217,0,-10.6237
687911,0,-10.6236
1374506,0,-10.6224
2393120,0,-10.6212
3797035,0,-10.619
1377160,0,-10.6174
705849,0,-10.6173
2460784,0,-10.6172
969463,0,-10.6166
687184,0,-10.6152
820172,0,-10.6145
6485816,0,-10.6143
4536914,0,-10.614
834558,0,-10.6128
819692,0,-10.6111
9268568,0,-10.6102
778346,0,-10.6077
24817434,0,-10.6063
24792331,0,-10.6061
1963487,0,-10.6057
5042649,0,-10.6051
881556,0,-10.6046
787153,0,-10.604
3852093,0,-10.6035
673798,0,-10.6032
135520022,0,-10.6029
936232,0,-10.6021
16296491,0,-10.6005
2595950,0,-10.5999
2095906,0,-10.5996
3215997,0,-10.5994
2054264,0,-10.5938
2200502,0,-10.5926
1453222,0,-10.5912
135647879,0,-10.5912
733723,0,-10.5907
2548035,0,-10.5901
6486914,0,-10.5885
24818354,0,-10.5883
2860885,0,-10.585
2433040,0,-10.585
16304828,0,-10.5848
2558920,0,-10.5836
760231,0,-10.5833
6869897,0,-10.5824
3617885,0,-10.5814
1115759,0,-10.5813
971874,0,-10.5795
5730576,0,-10.5795
4304328,0,-10.5783
9862218,0,-10.5775
7942522,0,-10.5723
1082645,0,-10.5719
849362,0,-10.5695
796578,0,-10.5691
6886209,0,-10.5656
2928633,0,-10.563
768654,0,-10.5628
847552,0,-10.5616
5147248,0,-10.5615
8057369,0,-10.5601
16191376,0,-10.5579
853198,0,-10.5571
9640358,0,-10.5562
6537004,0,-10.5555
864180,0,-10.5549
6884320,0,-10.5523
856380,0,-10.5505
2788360,0,-10.5501
6875436,0,-10.5479
25237189,0,-10.5477
16189336,0,-10.5476
767399,0,-10.5469
3160126,0,-10.5405
9141221,0,-10.5396
729709,0,-10.5393
3707933,0,-10.5382
8894320,0,-10.538
949175,0,-10.5359
135441610,0,-10.5354
800748,0,-10.5348
5535987,0,-10.5325
9583056,0,-10.5317
9580097,0,-10.5289
2370424,0,-10.5281
9613373,0,-10.5271
47509,0,-10.5264
7253883,0,-10.5259
2823554,0,-10.5254
1308956,0,-10.5229
7678747,0,-10.5229
970217,0,-10.5214
780129,0,-10.5187
88678,0,-10.5176
6027881,0,-10.5169
2402200,0,-10.5167
1769607,0,-10.5167
3257213,0,-10.5163
2435336,0,-10.5147
1452890,0,-10.514
708377,0,-10.5139
2809357,0,-10.5136
749211,0,-10.5133
785900,0,-10.5128
4018753,0,-10.5106
2892691,0,-10.509
17427318,0,-10.507
5411442,0,-10.5069
4982645,0,-10.5056
9583526,0,-10.5049
677773,0,-10.5037
9668966,0,-10.5037
736451,0,-10.5036
24817887,0,-10.5035
2990919,0,-10.5028
6485374,0,-10.5023
63203,0,-10.5013
20939971,0,-10.501
680018,0,-10.5007
2882465,0,-10.5002
3168484,0,-10.4986
893507,0,-10.4975
1902752,0,-10.4953
16195196,0,-10.4948
668461,0,-10.4946
276114,0,-10.4941
3581322,0,-10.4939
16248805,0,-10.4938
973793,0,-10.4934
734129,0,-10.4925
1983514,0,-10.4924
2396761,0,-10.492
7532083,0,-10.4913
6462763,0,-10.4891
7760077,0,-10.489
2990742,0,-10.4885
24819265,0,-10.4878
3977293,0,-10.4871
6468093,0,-10.4838
2360213,0,-10.4832
24761956,0,-10.4827
24793478,0,-10.4817
2504188,0,-10.4815
9583968,0,-10.4813
1879735,0,-10.481
3145094,0,-10.4791
3633677,0,-10.4778
16193058,0,-10.4747
5158618,0,-10.4746
3760306,0,-10.474
16332650,0,-10.4737
6888069,0,-10.4733
1713479,0,-10.4697
948613,0,-10.4697
6488665,0,-10.4691
802125,0,-10.4685
1606654,0,-10.4672
2473441,0,-10.467
2813864,0,-10.4661
5889859,0,-10.4646
2799394,0,-10.4624
866327,0,-10.457
2953735,0,-10.4566
135651729,0,-10.456
715771,0,-10.4536
1975722,0,-10.4535
3766201,0,-10.4532
135435552,0,-10.4504
27200,0,-10.4504
24818521,0,-10.4493
3232263,0,-10.4491
24747022,0,-10.4486
6104993,0,-10.4477
2738053,0,-10.4475
2630277,0,-10.4473
2727251,0,-10.4463
4199128,0,-10.4454
7197194,0,-10.4445
4853064,0,-10.4443
1504356,0,-10.4432
4916841,0,-10.4431
135651868,0,-10.4408
2900449,0,-10.4402
24818655,0,-10.4387
673235,0,-10.438
6065026,0,-10.4376
2813487,0,-10.4355
3335490,0,-10.433
3173538,0,-10.4328
16194087,0,-10.4321
606555,0,-10.4312
9563186,0,-10.4308
16189129,0,-10.429
4013085,0,-10.4284
24762070,0,-10.4272
2064069,0,-10.4266
2384727,0,-10.4261
6469391,0,-10.4247
26219,0,-10.4237
3568217,0,-10.4225
2814195,0,-10.42
940607,0,-10.4197
709311,0,-10.4195
5284441,0,-10.4174
6468809,0,-10.4173
24819803,0,-10.4167
8603514,0,-10.4152
135651881,0,-10.4141
2804339,0,-10.4139
972535,0,-10.4136
2604353,0,-10.4133
20924772,0,-10.4125
6468314,0,-10.4109
1906466,0,-10.4108
712182,0,-10.4091
3163451,0,-10.4086
4966305,0,-10.4066
1365503,0,-10.4049
1377314,0,-10.4041
2798661,0,-10.4032
2462551,0,-10.4028
257103,0,-10.4025
2274462,0,-10.3996
6056260,0,-10.3996
828241,0,-10.3994
2172545,0,-10.3984
2979658,0,-10.3978
771971,0,-10.3974
2889033,0,-10.3971
6888698,0,-10.3955
2727479,0,-10.3926
2126193,0,-10.3913
2147979,0,-10.3896
2804545,0,-10.389
16190580,0,-10.3888
4278078,0,-10.3888
2985537,0,-10.3877
16189187,0,-10.3875
2977110,0,-10.3842
23723430,0,-10.384
135411297,0,-10.3818
2538493,0,-10.3806
5860199,0,-10.3797
541020,0,-10.3787
6622704,0,-10.3784
4989910,0,-10.378
2820402,0,-10.3777
7131003,0,-10.3776
16307876,0,-10.3775
16391034,0,-10.3775
5122559,0,-10.3774
2811928,0,-10.3757
6085579,0,-10.3755
937909,0,-10.375
2825459,0,-10.3748
13552280,0,-10.3726
1340719,0,-10.3659
571869,0,-10.3643
3740848,0,-10.3641
1749368,0,-10.3635
9640798,0,-10.3615
2927147,0,-10.361
589249,0,-10.3607
4878390,0,-10.3595
737487,0,-10.3594
15992808,0,-10.3589
973279,0,-10.3566
2745325,0,-10.3562
2093078,0,-10.3543
4112654,0,-10.3532
4881057,0,-10.3527
3763902,0,-10.3523
3107690,0,-10.3513
960468,0,-10.351
6859182,0,-10.3475
947006,0,-10.3475
2908329,0,-10.3469
3561774,0,-10.3466
2054976,0,-10.3466
865372,0,-10.3453
796307,0,-10.3428
2932836,0,-10.3418
3559619,0,-10.3415
1911155,0,-10.3396
24791132,0,-10.3384
6882870,0,-10.3379
694533,0,-10.3361
890374,0,-10.3354
8002584,0,-10.3353
4587302,0,-10.3352
2781945,0,-10.3332
847258,0,-10.3324
2941535,0,-10.3323
2775106,0,-10.3308
2304848,0,-10.3291
2745826,0,-10.3291
693660,0,-10.3285
17584306,0,-10.3275
2823660,0,-10.3271
1487341,0,-10.3258
3349518,0,-10.3249
5191672,0,-10.3246
3475,0,-10.3239
9559687,0,-10.322
3145858,0,-10.3208
5068263,0,-10.3205
1969358,0,-10.3187
24792453,0,-10.3173
5069994,0,-10.317
2811606,0,-10.315
2837056,0,-10.3141
1527243,0,-10.3133
4794426,0,-10.3118
4661679,0,-10.3103
135444330,0,-10.3094
570768,0,-10.3087
4079918,0,-10.3072
2819195,0,-10.306
9666309,0,-10.3054
3154415,0,-10.305
2093854,0,-10.3049
24818587,0,-10.3007
867624,0,-10.2984
2992053,0,-10.2981
2822217,0,-10.298
17369996,0,-10.2977
5915551,0,-10.2974
1472026,0,-10.2963
8225706,0,-10.2938
7095928,0,-10.2936
742520,0,-10.2935
2810154,0,-10.2926
2435653,0,-10.2914
972956,0,-10.291
60063,0,-10.2905
1548729,0,-10.2892
16375940,0,-10.2886
591194,0,-10.288
2946262,0,-10.2867
6499782,0,-10.2867
1931924,0,-10.2819
2818535,0,-10.2817
534265,0,-10.2816
5727538,0,-10.2815
988997,0,-10.2806
2948770,0,-10.2777
4671316,0,-10.2772
2586610,0,-10.2753
1970500,0,-10.2751
3836807,0,-10.2689
2620735,0,-10.2683
1250810,0,-10.2663
15496775,0,-10.2639
2525970,0,-10.2622
2829045,0,-10.262
310439,0,-10.2611
903821,0,-10.2598
3112996,0,-10.2585
1986244,0,-10.2578
809464,0,-10.2549
2902741,0,-10.2547
785142,0,-10.2545
4877832,0,-10.2537
1898616,0,-10.2526
24503322,0,-10.2524
856248,0,-10.252
6893363,0,-10.2519
9117696,0,-10.2518
2121892,0,-10.2511
135473985,0,-10.2505
3151041,0,-10.2489
135439694,0,-10.2478
1508883,0,-10.2473
744727,0,-10.2472
2835307,0,-10.2467
2970928,0,-10.2464
2416567,0,-10.2401
2090691,0,-10.2399
2756652,0,-10.2393
25237225,0,-10.2393
2082902,0,-10.2379
1481981,0,-10.2368
7996472,0,-10.2337
1112810,0,-10.2327
892823,0,-10.2326
2786,0,-10.2323
3122100,0,-10.2318
2726107,0,-10.2291
752166,0,-10.2288
4433016,0,-10.2268
2461701,0,-10.2264
4983788,0,-10.2241
6131904,0,-10.2238
1966693,0,-10.223
6484686,0,-10.2216
2816321,0,-10.2184
2731264,0,-10.2183
3609598,0,-10.2177
936432,0,-10.2177
16187387,0,-10.2168
2738823,0,-10.2157
5155455,0,-10.2156
797446,0,-10.2146
896852,0,-10.2094
2908258,0,-10.2044
4027053,0,-10.2033
9583055,0,-10.2027
2814220,0,-10.2021
6883293,0,-10.2018
24792701,0,-10.2015
2816163,0,-10.2011
856356,0,-10.2003
938116,0,-10.2002
2322891,0,-10.1997
776458,0,-10.1996
741472,0,-10.1994
2996143,0,-10.1956
4781445,0,-10.1955
623982,0,-10.1952
4242947,0,-10.1947
9441173,0,-10.1933
16191089,0,-10.1927
18074426,0,-10.1918
2819109,0,-10.1906
2572862,0,-10.1896
3348632,0,-10.1885
3149754,0,-10.1884
5053439,0,-10.1883
6101829,0,-10.1879
313633,0,-10.1877
16194332,0,-10.1853
24791199,0,-10.1849
1158975,0,-10.1844
2077639,0,-10.1835
3099832,0,-10.1808
4580288,0,-10.1802
9625295,0,-10.1775
776272,0,-10.1768
2575166,0,-10.1765
1489198,0,-10.1749
2960790,0,-10.1746
16189819,0,-10.1725
6621307,0,-10.1719
2802385,0,-10.1716
16682140,0,-10.1703
2818510,0,-10.1702
2423237,0,-10.1658
17065290,0,-10.1614
24748033,0,-10.1609
16277987,0,-10.1606
886409,0,-10.1605
614657,0,-10.1591
2774421,0,-10.1585
3534238,0,-10.1578
2803164,0,-10.1576
759045,0,-10.1571
4973654,0,-10.1571
3819554,0,-10.1567
9666077,0,-10.1563
5241645,0,-10.1561
5348015,0,-10.155
934786,0,-10.1547
6498386,0,-10.1542
5906691,0,-10.153
3430275,0,-10.1527
744014,0,-10.1487
6859095,0,-10.1477
2476754,0,-10.1472
2976835,0,-10.1465
703658,0,-10.1449
135550919,0,-10.1439
2963773,0,-10.1434
2098549,0,-10.1425
903511,0,-10.1418
6470393,0,-10.1415
2981237,0,-10.1401
5260633,0,-10.1397
792929,0,-10.1395
6458112,0,-10.1394
3160794,0,-10.1391
6863596,0,-10.1373
4725757,0,-10.137
52998417,0,-10.1352
833716,0,-10.1351
846444,0,-10.134
1977430,0,-10.1334
699180,0,-10.1323
3454517,0,-10.1311
778148,0,-10.1303
972554,0,-10.1301
1908935,0,-10.13
2216097,0,-10.1294
1865943,0,-10.1289
17379030,0,-10.1289
1519978,0,-10.1278
135472851,0,-10.1272
681823,0,-10.1263
3160094,0,-10.1254
3835866,0,-10.1233
686457,0,-10.1229
889392,0,-10.1222
16311353,0,-10.1216
6091989,0,-10.1213
22433007,0,-10.1208
969145,0,-10.1198
2270925,0,-10.1198
6881649,0,-10.1171
8232869,0,-10.1168
1920467,0,-10.1165
3302526,0,-10.1162
2776477,0,-10.1156
724454,0,-10.1155
71651,0,-10.1125
732342,0,-10.1118
6088,0,-10.1106
2988615,0,-10.1087
2490092,0,-10.1082
56642861,0,-10.1078
3148502,0,-10.1071
2070994,0,-10.1057
9119002,0,-10.1056
757751,0,-10.1035
393333,0,-10.1029
2524258,0,-10.1016
7254252,0,-10.101
4880380,0,-10.1004
2679158,0,-10.0983
677885,0,-10.0959
1438132,0,-10.0947
2822766,0,-10.0943
951327,0,-10.0937
2776448,0,-10.0919
9592955,0,-10.091
6054547,0,-10.0909
4785769,0,-10.0905
970235,0,-10.0883
1617297,0,-10.0869
3660272,0,-10.0868
2819112,0,-10.0858
2206082,0,-10.0851
2739174,0,-10.0839
3143391,0,-10.0835
15994794,0,-10.0804
2741677,0,-10.0802
867368,0,-10.0781
135693609,0,-10.0765
884131,0,-10.0758
3774250,0,-10.0723
2842221,0,-10.0721
767424,0,-10.0721
4814621,0,-10.0713
2452549,0,-10.0689
1486928,0,-10.0685
18107323,0,-10.0683
135641885,0,-10.0643
4318035,0,-10.0631
2726558,0,-10.0616
893723,0,-10.0611
5338870,0,-10.0604
3665290,0,-10.0575
7502835,0,-10.0567
20858607,0,-10.0547
2760239,0,-10.0539
3339973,0,-10.0528
2078423,0,-10.052
24792415,0,-10.0512
6858875,0,-10.0506
31559,0,-10.0501
974663,0,-10.0495
9593062,0,-10.0495
9580956,0,-10.049
2139597,0,-10.0474
135845995,0,-10.0462
2817120,0,-10.0439
950565,0,-10.0423
2834224,0,-10.0416
727521,0,-10.0409
23723278,0,-10.0406
2809431,0,-10.0403
777429,0,-10.0403
18567291,0,-10.0402
1459727,0,-10.04
3354871,0,-10.0391
2441746,0,-10.0386
2738966,0,-10.0385
16192923,0,-10.038
2744590,0,-10.0377
4397727,0,-10.0372
915856,0,-10.0355
135412131,0,-10.0353
2795899,0,-10.0347
4785999,0,-10.0341
3112946,0,-10.0339
5349826,0,-10.0332
9594270,0,-10.0327
2455255,0,-10.0326
3580168,0,-10.0307
973223,0,-10.0281
5332695,0,-10.0279
7206245,0,-10.0278
4028349,0,-10.0277
1872171,0,-10.0237
2981876,0,-10.0235
2280657,0,-10.0223
947014,0,-10.0214
713555,0,-10.0212
16194039,0,-10.0211
858960,0,-10.0209
2006860,0,-10.0198
5102802,0,-10.0177
135549728,0,-10.0164
4363012,0,-10.0159
1249045,0,-10.0155
976702,0,-10.0154
16195036,0,-10.0144
9583944,0,-10.0131
2123323,0,-10.0109
6878629,0,-10.0108
674471,0,-10.0106
958673,0,-10.0071
135607982,0,-10.0066
9623359,0,-10.0058
2814914,0,-10.0045
5198713,0,-10.0043
6103585,0,-10.0036
1451150,0,-10.0011
9638318,0,-10.001
5730116,0,-10.0005
781217,0,-9.9999
3403204,0,-9.9985
4793859,0,-9.9983
6472386,0,-9.9968
952436,0,-9.9957
1449519,0,-9.9957
2443234,0,-9.9935
22427594,0,-9.9928
5935985,0,-9.9921
16189909,0,-9.9918
1489173,0,-9.9916
972296,0,-9.9913
2812680,0,-9.9913
5906122,0,-9.9909
852235,0,-9.9899
1488429,0,-9.9894
779619,0,-9.9863
9646307,0,-9.9847
691732,0,-9.9847
3453266,0,-9.984
3726387,0,-9.9833
5106131,0,-9.9811
614998,0,-9.981
3223589,0,-9.9791
135601230,0,-9.9789
2445991,0,-9.9785
1431336,0,-9.9775
2818765,0,-9.9761
764598,0,-9.9761
16192886,0,-9.9752
5720701,0,-9.974
5331626,0,-9.9736
2739933,0,-9.9734
16190143,0,-9.9718
2867640,0,-9.9701
2979940,0,-9.9699
16196026,0,-9.9681
16190751,0,-9.9678
16194303,0,-9.9672
4834373,0,-9.9669
4011831,0,-9.9653
2848284,0,-9.9648
2369567,0,-9.9645
7385118,0,-9.964
9618012,0,-9.962
2569043,0,-9.9595
2195027,0,-9.9582
454848,0,-9.9557
2322916,0,-9.9545
6471824,0,-9.9529
711286,0,-9.9528
2991808,0,-9.9525
785653,0,-9.9519
2866921,0,-9.9509
3767972,0,-9.9503
1962620,0,-9.9499
2788381,0,-9.9497
1528721,0,-9.9497
24683819,0,-9.9497
3371526,0,-9.9493
6463437,0,-9.9493
933825,0,-9.9477
4810139,0,-9.9456
2814075,0,-9.9446
75070,0,-9.9436
742522,0,-9.9434
965337,0,-9.9433
895546,0,-9.9429
9638384,0,-9.9387
2765776,0,-9.9371
4903300,0,-9.9371
2859117,0,-9.9359
988851,0,-9.9345
24819495,0,-9.9337
3220823,0,-9.9328
6498565,0,-9.9325
135635856,0,-9.9323
1873137,0,-9.9315
85361,0,-9.9295
1095466,0,-9.9294
4586826,0,-9.9276
2091258,0,-9.9261
9647713,0,-9.9252
5906002,0,-9.9216
2731210,0,-9.92
2060023,0,-9.9198
2410760,0,-9.9178
2731366,0,-9.9137
6471275,0,-9.9121
1167370,0,-9.9116
850328,0,-9.9109
366976,0,-9.9107
2497169,0,-9.9106
2924115,0,-9.9103
910270,0,-9.9099
4133879,0,-9.9094
4458479,0,-9.9091
18164709,0,-9.9084
1476242,0,-9.9076
6498658,0,-9.9076
2805758,0,-9.907
3155467,0,-9.9062
2982754,0,-9.9051
2973939,0,-9.9032
6885445,0,-9.903
2779641,0,-9.9028
5407706,0,-9.9023
6901649,0,-9.8991
1995859,0,-9.8967
3146924,0,-9.894
4817377,0,-9.8938
23724361,0,-9.8936
2089504,0,-9.8934
9754405,0,-9.8919
2672624,0,-9.8893
9639937,0,-9.8886
135463185,0,-9.8879
915989,0,-9.8872
6490904,0,-9.8868
16187454,0,-9.8867
3159662,0,-9.8861
24238725,0,-9.8848
949083,0,-9.8846
2764407,0,-9.883
24819511,0,-9.8825
2478087,0,-9.8821
9270646,0,-9.8821
2886093,0,-9.8804
18269413,0,-9.8797
2373139,0,-9.8794
1093470,0,-9.8791
6905598,0,-9.8787
24746804,0,-9.8784
5719535,0,-9.8777
1154148,0,-9.876
3133070,0,-9.8755
9667098,0,-9.8733
6468966,0,-9.8727
4970975,0,-9.8721
135584535,0,-9.8721
903491,0,-9.8713
135501418,0,-9.8703
17095605,0,-9.8694
24686059,0,-9.869
808869,0,-9.8665
775562,0,-9.8656
16189900,0,-9.8655
6470100,0,-9.8642
4968864,0,-9.8635
2967100,0,-9.8631
2423905,0,-9.8613
2219271,0,-9.8612
3219798,0,-9.8598
139538,0,-9.8561
2706587,0,-9.8558
9560222,0,-9.8541
16290686,0,-9.852
7110129,0,-9.8517
4969149,0,-9.8499
4887123,0,-9.8495
9557303,0,-9.8477
2812233,0,-9.8459
6463413,0,-9.8452
3386009,0,-9.8438
16193359,0,-9.8436
1484287,0,-9.8433
1379161,0,-9.8403
16682337,0,-9.837
135519505,0,-9.8365
9668080,0,-9.8356
4415984,0,-9.8353
54689225,0,-9.8351
4065118,0,-9.8338
2147159,0,-9.8328
16195126,0,-9.829
2822687,0,-9.8289
17581780,0,-9.8279
9592023,0,-9.8268
135651380,0,-9.8267
2247700,0,-9.8257
1906470,0,-9.8244
23723684,0,-9.8236
2306529,0,-9.8233
1459931,0,-9.8231
4910250,0,-9.8221
16413476,0,-9.822
2413323,0,-9.8217
3358524,0,-9.8216
3778593,0,-9.8211
24982019,0,-9.821
1474884,0,-9.8208
4826074,0,-9.8206
4411961,0,-9.8196
2797222,0,-9.8196
2324360,0,-9.8161
4610165,0,-9.8143
16193211,0,-9.8082
8965775,0,-9.8071
24791309,0,-9.8065
54679555,0,-9.8058
742822,0,-9.8047
2393576,0,-9.8041
1489266,0,-9.8027
7529090,0,-9.8022
2994292,0,-9.7983
627579,0,-9.7981
1491257,0,-9.7968
9656480,0,-9.7967
16191162,0,-9.7965
2852336,0,-9.7954
4789558,0,-9.7949
2532639,0,-9.7932
2935629,0,-9.7932
4890596,0,-9.7927
2120285,0,-9.7919
16277301,0,-9.7917
135420690,0,-9.791
3800804,0,-9.7908
3577201,0,-9.7888
9580802,0,-9.7887
5002944,0,-9.7876
6155696,0,-9.7862
3377905,0,-9.7847
609233,0,-9.7835
2423991,0,-9.7832
20916158,0,-9.7815
6460372,0,-9.781
5751951,0,-9.7808
2941863,0,-9.7807
5138410,0,-9.7804
4322898,0,-9.7798
23723829,0,-9.7772
20899660,0,-9.7769
2318913,0,-9.7764
2299015,0,-9.7744
2205462,0,-9.7737
54986,0,-9.7737
3828962,0,-9.7733
2801981,0,-9.7701
2738311,0,-9.7678
4611525,0,-9.7665
7021979,0,-9.7658
766356,0,-9.7655
3908649,0,-9.7647
